0,9.51361e-11,1.20089e-10
1,1.83847e-05,2.18314e-05
2,0.00851816,0.0103584
3,4.6014e-104,3.45494e-104
4,1.24785e-33,5.70314e-34
5,5.11112e-07,7.38331e-07
6,6.90801e-78,4.41633e-78
7,1.28879e-40,3.76203e-40
8,7.69534,10.1115
9,1.11399e-08,1.29557e-08
10,8.27222e-11,1.05545e-10
11,0.161154,0.285187
12,1.26043e-39,3.84728e-39
13,1.36008e-07,2.59002e-07
14,5.38541e-22,1.42332e-21
15,1.13613e-61,6.41338e-62
16,6.38053e-07,9.72044e-07
17,5.55464e-79,3.70222e-79
18,4.89925e-11,8.91654e-11
19,1.47598e-48,7.91023e-49
20,1.32087e-17,4.99476e-18
21,0.00425808,0.00449455
22,7.08522,6.36075
23,2.1163e-10,1.73006e-10
24,1.08368e-23,3.14564e-23
25,0.00497013,0.0105261
26,3.44168e-05,2.63098e-05
27,15.2053,5.12928
28,9.39758e-10,1.84328e-09
29,5.75001,8.20456
30,4.41471e-06,4.43169e-06
31,4.26204e-18,1.7276e-18
32,0.146732,0.347484
33,0.00509048,0.00400219
34,0.00896882,0.00551423
35,6.00036e-08,1.0186e-07
36,1.3274,1.07431
37,1.68154e-137,1.56449e-137
38,0.106894,0.237728
39,3.02892e-31,8.86627e-31
40,5.83441e-08,1.12931e-07
41,6.79286,9.48929
42,1.0195e-84,6.906e-85
43,1.22792,2.58722
44,1.34491e-26,3.41547e-26
45,13.3217,8.75221
46,4.99539e-18,1.12591e-17
47,4.03146e-25,1.10277e-24
48,3.92977e-40,1.19897e-39
49,2.20579e-120,1.82723e-120
50,9.16262e-18,9.82102e-18
51,1.6852e-06,2.69569e-06
52,2.56479e-10,2.2816e-10
53,7.0087,4.95738
54,0.000300004,0.000257903
55,0.0571045,0.0637712
56,8.00883e-12,1.17871e-11
57,2.86683,6.78128
58,0.0135719,0.0140302
59,2.12919e-24,5.27685e-24
60,2.37723e-30,6.81636e-30
61,1.75218,1.07728
62,1.0972,1.42528
63,2.04017e-14,5.79995e-14
64,3.83673e-43,1.87877e-43
65,7.84421e-25,1.88324e-24
66,3.61679e-13,8.92915e-13
67,5.46627e-22,1.55473e-21
68,2.48647e-17,6.4092e-17
69,2.0581,1.98763
70,7.92697,5.88723
71,1.69295e-14,1.63499e-14
72,0.000537011,0.00110226
73,7.64521e-10,1.24478e-09
74,8.68765e-11,1.70758e-10
75,3.69133e-05,6.22609e-05
76,1.97522e-67,1.20903e-67
77,3.23822,3.65151
78,2.62264e-11,7.29531e-11
79,5.04526e-18,1.10901e-17
80,2.39879e-09,3.6936e-09
81,5.14026,9.31324
82,1.1928e-14,2.81824e-14
83,6.21585e-28,1.67324e-27
84,0.108594,0.237521
85,8.30899,10.4657
86,8.77449e-17,8.61728e-17
87,0.251919,0.265224
88,1.9239e-31,5.30454e-31
89,2.25734e-19,5.88921e-19
90,1.3671e-14,3.33607e-14
91,1.30123e-22,3.3063e-22
92,5.6167e-22,1.36526e-21
93,9.67175e-12,2.23253e-11
94,1.22064,1.0593
95,0.0974651,0.197669
96,1.17305e-08,2.33279e-08
97,8.78082e-13,7.88297e-13
98,9.94676e-24,2.31225e-23
99,9.23602e-35,2.48623e-34
